Company_Brand,Sector,Stage,HeadQuarter,What_it_does,Amount,Year,Founded,Founders,Investor
Kaar Technologies,Information Technology & Services,Undisclosed,chennai,"Kaar Technologies is an SAP global consultancy firm that designs, delivers and deploys cutting-edge SAP solutions for businesses around the world.",4000000.0,2021,2005.0,Maran Nagarajan,BlackSoil
Kissan Pro,Farming,Undisclosed,jharkhand,"Full stack solution on agri advisory, input purchase and market linkage",172005293.10344827,2021,2021.0,Ravi Dasoundhi,EKKI
Sunstone Eduversity,EdTech,Series B,gurugram,Sunstone Eduversity is a one-of-its-kind business school operating in an asset-light model since 2011.,28000000.0,2021,2011.0,"Ashish Munjal, Piyush Nangru",WestBridge Capital
Ozonetel,Telecommunications,Series A,hyderabad,Ozonetel is leading Cloud Telephony solution provider.,5000000.0,2021,2007.0,"CSN Murthy, Atul Sharma",Stakeboat Capital
CoinSwitch Kuber,Crypto,Series C,bangalore,"CoinSwitch Kuber is the largest crypto trading platform in India with a user base of 10M+, in just 15 months and growing every second.",260000000.0,2021,2017.0,"Ashish Singhal, Govind Soni, Vimal Sagar Tiwari","Coinbase Ventures, Andreessen Horowitz"
Pazcare,Insurance,Seed,bangalore,Paz Care is India's leading Employee Benefits & Health insurance platform,3500000.0,2021,2020.0,"Sanchit Malik, Manish Mishra","BEENEXT, 3one4 Capital"
kWh Bikes,Automotive,Seed,bangalore,Building India’s strongest and smartest electric 2 wheelers,2000000.0,2021,2020.0,"Siddharth Janghu, Kartik Gupta, Anupriya","Let’s Venture, Better Capital"
IBSFINtech,Information Technology & Services,Pre-series A,bangalore,"Driving Digitization & Automation of Cash & Liquidity, Risk, Treasury & Trade Finance functions of the Corporate.",1000000.0,2021,2006.0,"C M Grover, TM Manjunath",
LeadSquared,Computer Software,Undisclosed,bangalore,"LeadSquared is a marketing automation and sales execution platform that helps businesses increase their closures, manage their pipelines",172005293.10344827,2021,2011.0,Nilesh Patel,International Finance Corporation
Phool.co,Renewables & Environment,Undisclosed,kanpur,Flowercycling technologies to upcycle cellulose waste and specialises in manufacturing charcoal-free incense and other wellness products,172005293.10344827,2021,2017.0,Ankit Agarwal,"Alia Bhatt, IAN Fund, Social Alpha, Draper Richards Kaplan Foundation"
Twin Health,Health,Series C,chennai,Twin Health invented the Whole Body Digital Twin™ to help reverse and prevent chronic metabolic diseases.,140000000.0,2021,2018.0,Jahangir Mohammed,"Sequoia Capital India, ICONIQ Capital, Perceptive Advisors"
Trica,Equity Management,Seed,mumbai,Powering private markets - A technology platform for startups and investors.,3000000.0,2021,2021.0,Nimesh Kampani,LetsVenture
mHealth,Health,Seed,new delhi,mHealth  is AI based corporate wellness platform  to spread happiness & well-being,172005293.10344827,2021,2020.0,"Rajesh Munjal, Balwinder Singh, Monika Garg",India Accelerator
Rebel Foods,Cloud Kitchen,Series F,mumbai,"World’s largest internet restaurant company. Building Unique, Memorable, Delightful & Sure delivery-only restaurants.",175000000.0,2021,2011.0,"Jaydeep Barman, Kallol Banerjee.",Qatar Investment Authority
ProfitWheel,Marketing & Advertising,Seed,mumbai,ProfitWheel's belief is that only a fraction of customers drive the most profitability for a brand - and we want to help increase their high value customer base.,3000000.0,2021,2020.0,"Vivek Bhargava, Gautam Mehra, Aman Khanna","Netcore Cloud, Vallabh Bhansali, Jimmy Mahtani"
Log 9 Materials,Nanotechnology,Undisclosed,bangalore,Log9 Materials is on a mission to make global energy 100% clean.,2000000.0,2021,2014.0,Akshay Singhal,Petronas Ventures
Chingari,Entertainment,Undisclosed,bangalore,"Chingari - Bharat Ka Super Entertainment App. A unique and fun short video app, can create interesting videos and share them with the world.",19000000.0,2021,2018.0,Sumit Ghosh,Solana
Ishitva,Computer Software,Pre-series A,ahmedabad,"Sort to create value’ using #AI, #Robotics and #AirSorter to achieve a #circulareconomy with environmental benefits.",1000000.0,2021,2018.0,Jitesh Dadlani,Inflection Point Ventures
Ola Electric,Automotive,Undisclosed,bangalore,Sustainability for the future.,200000000.0,2021,2017.0,Bhavish Aggarwal,"Falcon Edge, Softbank"
leap.club,Community,Pre-series A,gurugram,A community-led professional network for women,810000.0,2021,2014.0,"Ragini Das, Anand Sinha","Enzia Ventures, Kunal Shah"
F5,Retail,Pre-series A,new delhi,One-Stop Solution for Daily Workplace Needs,600000.0,2021,2018.0,"Raghav Arora, Lalit Aggarwal",Auxano Capital
ForeignAdmits,Higher Education,Seed,bangalore,“foreignadmits” aims at addressing one of the biggest problems of personalized mentoring for students aiming to pursue higher education and eventually become an expert in their desired discipline of study.,400000.0,2021,2018.0,"Nikhil Jain, Ashwini Jain",Unicorn India Ventures
SALT,Financial Services,Pre-seed,bangalore,Salt is a neo-banking experience created to cater to international businesses.,500000.0,2021,2019.0,"Ankit Parasher, Udita Pal","Prashant Pansare, Supermorpheus"
EarnWealth,Financial Services,Pre-series A,pune,"EarnWealth is India's First Social Commerce FinTech which enables Financial Consultants, Mutual Fund Distributors, Insurance Agents, Real Estate Consultants, Housewives, Retired People and Students to earn quick money by selling Loans, Credit Cards",500000.0,2021,2014.0,Rajesh P Nair,
Visit Health,Health,Undisclosed,new delhi,"Visit is a 360° integrated, highly engaging Health Benefits Platform- covering end to end health & wellness management.",7500000.0,2021,2015.0,"Shashvat Tripathi, Anurag Prasad, Vaibhav Singh, Chetan Anand",Docprime Technologies
Crater.Club,Media,Seed,bangalore,"Crater is where you join 5000+ mentors, creators & experts while they stream their knowledge and skills live.",700000.0,2021,2020.0,"Vignesh Prasad, Vivan Puri",LC Nueva AIF
NFTically,NFT,Seed,gurugram,"NFTically is a global B2B SaaS that enables celebrities, influencers, gamers, clubs & enterprises to launch their own white-label NFT store or NFT Marketplace without any technical knowledge.",1000000.0,2021,2021.0,Toshendra Sharma,"Nitish Mittersain, Gaurav Munjal"
ReshaMandi,B2B,Series A,bangalore,"ReshaMandi provides a full-stack digital ecosystem in the form of a super app, from FARM to RETAIL.",30000000.0,2021,2020.0,Utkarsh Apoorva,"9Unicorns, Venture Catalysts, Sandeep Singhal"
Zetwerk,Mechanical & Industrial Engineering,Undisclosed,bangalore,ZETWERK is a universal manufacturing network powered by new-age technology.,600000000.0,2021,2018.0,Amrit Acharya,TradeCred
Hubilo,Software,Series B,ahmedabad,Hubilo is the leading hybrid event platform built for engagement and event excellence.,125000000.0,2021,2020.0,"Mayank Agarwal, Vaibhav Jain",Alkeon Capital
M2P Fintech,Financial Services,Series C,chennai,"M2P fintech was born out of the need to build highly scalable, secure yet nimble technology stack at the intersection of Mobility, Commerce and payments.",35000000.0,2021,2015.0,Madhusudanan R,Tiger Global
Open Financial Technologies,Financial Services,Series C,bangalore,Open is Asia’s first neobanking platform for SMEs and startups.,90000000.0,2021,2017.0,Anish Achuthan,"Temasek, Google, SBI Investment"
Niro,Financial Services,Seed,bangalore,Embedding personal credit products into leading consumer internet platforms.,3500000.0,2021,2021.0,"Aditya Kumar, Sankalp Mathur",Elevar Equity
Wiingy,E-Learning,Undisclosed,bangalore,The ultimate 1:1 live e-learning platform providing personalized hands-on learning for kids,400000.0,2021,2021.0,Asit Biswal,Aroa Ventures
CarDekho,Automotive,Series E,jaipur,Redefining the country’s personal mobility ecosystem with technologically enhanced solutions.,250000000.0,2021,2008.0,"Amit Jain, Anurag Jain",
Melorra,D2C jewellery,Undisclosed,bangalore,A company that styles jewellery for the contemporary wardrobe.,24000000.0,2021,2015.0,Saroja Yeramili,"9Unicorns, Symphony International Holdings Limited, Value Quest"
AnKa SumMor,Sales and Distribution,Pre-series A,bangalore,"AnKa SumMor is the service that allows businesses to focus on building their brands, while they provide Supply & Distribution expertise.",1000000.0,2021,2017.0,"Rajiv Joshi, Ashok George",Inflection Point Ventures
Toch.ai,SaaS,Series A,mumbai,"Toch is an AI-driven platform that helps broadcasters, OTT platforms, media platforms, and creators to revolutionize videos.",11000000.0,2021,2016.0,"Vinayak Shrivastav, Saket Dandotia, Alok Patil",
Playto Labs,E-Learning,Seed,bangalore,Playto Labs provides robotics toys and online classes for kids to help them develop the key 21st century skills. Book a free trial for your child today at www.playtolabs.com,500000.0,2021,2021.0,Pavan Ponnaganti,Inflection Point Ventures
Fraazo,Food & Beverages,Series B,mumbai,FRAAZO is Mumbai's favourite App for Fresh Vegetables and Fruits coming straight from the Farm to your Doorstep within 18 Hours.,50000000.0,2021,2020.0,"Atul Kumar, Aashish Krishnatre",WestBridge Capital
Arcana,Information Technology & Services,Undisclosed,bangalore,Arcana offers a Privacy Stack SDK to DApp developers on EVM compatible blockchains chains to build Privacy-First products.,2300000.0,2021,2019.0,"Mayur Relekar, Aravindh Kumar, Abhishek Chaudhary","Republic Crypto, Woodstock, DCG, Sahil Lavingia"
FloCareer,Information Services,Series A,bangalore,"The Best Skills Validation Platform that provides ""Interview As-A-Service""?.",5700000.0,2021,2018.0,"Mohit Jain,  Mehul Bhatt",Data Point Capital
Nap Chief,Apparel & Fashion,Seed,mumbai,India's favourite Kid's wear and Family Sleepwear D2C Brand,200000.0,2021,2019.0,Raghav Gupta,Titan Capital
AcknoLedger,Crypto,Seed,mumbai,AcknoLedger is a Global platform that distributes Web 3.0 Digital Assets Seamlessly across all the Metaverses and Gaming,1500000.0,2021,2021.0,Yash Dahenkar,"Momentum 6, Basics Capital, Krypital Capital, Shima Capital, Magnus Capital"
ApplicateAI,Information Technology & Services,Series A,gurugram,"‘ApplicateAI’ is an integrated AI BOT platform for Enterprise with defined and curated work-flows for Sales, Consumer Engagement and Employee support and engagement.",30000000.0,2021,2014.0,"Madhusudan Atmakuri, Ranjeet Kumar",
VLCC Health Care,Health,Undisclosed,gurugram,VLCC is today widely recognized for its comprehensive portfolio of beauty and wellness products and services,4000000.0,2021,1989.0,Vandana Luthra,
Duroflex,Furniture,Undisclosed,bangalore,"5 decades of experience, superior quality and best in class innovation help us in bringing you a wide range of mattresses, pillows, protectors and other sleep solutions.",60000000.0,2021,1963.0,P. C. Mathew,Norwest Venture Partners
Aviom India,Financial Services,Series C,bhilwara,AVIOM India Housing Finance Pvt. Ltd. is a venture started by experienced professionals with a vision to improve the standard of living of families from the informal sector in rural areas,8000000.0,2021,2016.0,Kajal Ilmi,Sabre Partners
Onato,Computer Software,Undisclosed,bangalore,A startup solving inefficiencies in the agri supply chain,2200000.0,2021,2021.0,"Vedant Katiyar, Ashish Jindal","Vertex Ventures, Omnivore"
Mestastop Solutions,BioTechnology,Undisclosed,bangalore,"Mestastop aims to provide a solution for such challenges with their unique proprietary platforms, METAssay, METSCAN, and METVivo.",100000.0,2021,2018.0,Dr Arnab Roy Chowdhury,CIIE.CO
SaaS Labs,SaaS,Series A,noida,"Building high impact communication, workflow and productivity tools for sales and support teams throughout the globe.",17000000.0,2021,2016.0,Gaurav Sharma,"Base 10 Partners, Eight Roads Ventures"
Devnagri,Translation & Localization,Seed,noida,"Devnagri is an AI powered human translation platform, working in all 22 Indian languages.",600000.0,2021,2017.0,"Nakul Kundra, Himanshu Sharma","enture Catalyst, IPV"
CRED,Finance,Series E,bangalore,CRED is a credit card payment platform that rewards users with points for paying their bills.,250000000.0,2021,2018.0,Kunal Shah,"Tiger Global, Falcon Edge"
ConveGenius,Education Management,Pre-seed,noida,An EdTech social enterprise focused on closing the gap in educational achievement for children and youth in India.,5000000.0,2021,2013.0,"Jairaj Bhattacharya, Shashank Pandey","BAce Capital, Heritas Capital, 3Lines Venture Capital"
Totality,Entertainment,Undisclosed,gurugram,"Totality with the goal of combining scalability through technology, innovation through design & retention through content.",1000000.0,2021,2017.0,Anshul Rustaggi,"Leo Capital, Mayfield Fund"
CredAble,Financial Services,Series B,mumbai,CredAble provides liquidity programs for enterprise supply chains.,30000000.0,2021,2017.0,Nirav Choksi,"Plutus Wealth, Oaks Asset Management"
MarketWolf,Financial Services,Seed,mumbai,"MarketWolf provides everyone an opportunity to begin their trading journey with a unique digital platform that is bold, simple and fun.",5500000.0,2021,2017.0,"Vishesh Dhingra, Thomas Joseph","Anil Thadani, Ashutosh Sinha, Roy van Leeuwen"
Wondrlab,Marketing & Advertising,Pre-series A,mumbai,India's largest platform-first martech startup,7000000.0,2021,2020.0,Saurabh Varma,"Pi Ventures LLP, Tanas Capital, Prodapt Holdings"
SUN Mobility,Automotive,Undisclosed,bangalore,Provider of universal energy infrastructure and services to accelerate mass EV usage!,50000000.0,2021,2017.0,Chetan Maini,Vitol
Tamasha,Entertainment,Pre-series A,mumbai,"Tamasha, the next-generation interactive entertainment platform.",3000000.0,2021,2020.0,"Saurabh Gupta, Siddharth Swarnkar",Chiratae Ventures
Revfin,Financial Services,Pre-series A,new delhi,"RevFin is a financial technology (FinTech) company, advanced digital lending platform makes getting a loan convenient and accessible for customers",4000000.0,2021,2017.0,Sameer Aggarwal,"Ruchirans Jaipuria, Rishi Kajaria"
Yu Foodlabs,Food & Beverages,Pre-series A,gurugram,Re-imagining Packaged Foods with Natural Ingredients & ZERO Preservatives,1000000.0,2021,2020.0,"Bharat Bhalla, Varun Kapur","Manish Choksi, Varun Vakil"
MergerDomo,Investment Banking,Undisclosed,new delhi,MergerDomo is the one-stop Global OnLine M&A marketplace for Corporate and Business Growth,500000.0,2021,2018.0,Hormazd Charna,Nadir B Godrej
FarMart,Farming,Series A,gurugram,FarMart is an agritech platform that helps businesses easily source high quality produce at reasonable prices.,10000000.0,2021,2015.0,"Alekh Sanghera, Mehtab Singh Hans",Matrix Partners India
Questt,EdTech,Series A,gurugram,Questt is a Free online homework app that lets teachers assign gamified homework to students.,6750000.0,2021,2020.0,"Akhil, Mohsin M, Rohit Pande",Celesta Capital
IDfy,Information Technology & Services,Series D,mumbai,IDfy helps people and business build authentic relationships by ensuring that both parties are who they claim to be and can be trusted.,10000000.0,2021,2011.0,Ashok Hariharan,"TransUnion, Blume Ventures"
ClearDekho,Retail,Pre-series A,ghaziabad,ClearDekho is India’s Leading Affordable Eyewear Brand.,4000000.0,2021,2016.0,"Saurabh Dayal, Shivi Singh",Aroa Ventures
BookingJini,Hospitality,Pre-series A,gurugram,BookingJini strive to empower Hotels from all aspects ranging from customer outreach to automate their booking process and improve their online presence and revenue to stimulate Top-line and Bottom-line growth.,1200000.0,2021,2017.0,"Deepak Dash, Gourab Kumar Nandy, Manoj Pandia, Sibasish Mishra",Mumbai Angels Network
Sourcewiz,Information Technology & Services,Seed,gurugram,Building a platform for exporters to digitize their workflows and help them grow and manage their business.,3000000.0,2021,2021.0,"Divyaanshu Makkar, Vikas, Mayur","Blume, Alpha Wave Incubation"
